	file_path	file	sentence_id	text	tokenized_text	proper_nouns	length	batch	translation
823	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p1.s1	Hezký dobrý den, vážené kolegyně, vážení kolegové, vážený pane předsedající, vážená vládo a všichni, co jste tady.	Hezký dobrý den , vážené kolegyně , vážení kolegové , vážený pane předsedající , vážená vládo a všichni , co jste tady .	{}	17	1	Good day, ladies and gentlemen, Mr President, gentlemen and all of you here.
824	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p2.s1	Přiznám se, že byste mě skoro rozplakal, když jsem slyšel ty řeči, okolo toho, jak to zdravotnictví vlastně bylo hezké, jak to dobře fungovalo.	Přiznám se , že byste mě skoro rozplakal , když jsem slyšel ty řeči , okolo toho , jak to zdravotnictví vlastně bylo hezké , jak to dobře fungovalo .	{}	24	1	I admit you'd almost make me cry when I heard all that talk about how pretty the health service was, how well it worked.
825	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p2.s2	Vy víte dobře, co jsme si všechno říkali na Radě hospodářské a sociální dohody.	Vy víte dobře , co jsme si všechno říkali na Radě hospodářské a sociální dohody .	{}	14	1	You know well what we have said to each other on the Council of Economic and Social Agreements.
826	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p2.s3	Ale přiznám se, že to, co všichni my víme o těch rezervách, které byly vyčerpány, o tom, jakým způsobem se po Topolánkově batohu spustila lavina těch příjmů, o které jsme se okradli tady v této Sněmovně - zhruba to dělalo 100 miliard korun!	Ale přiznám se , že to , co všichni my víme o těch rezervách , které byly vyčerpány , o tom , jakým způsobem se po Topolánkově batohu spustila lavina těch příjmů , o které jsme se okradli tady v této Sněmovně - zhruba to dělalo 100 miliard korun !	{}	43	1	But I confess that what we all know about the reserves that have been exhausted, how the avalanche of the revenues we stole from here in this House triggered Topolánek's backpack - about 100 billion crowns!
827	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p2.s4	To možná mnoho lidí neví!	To možná mnoho lidí neví !	{}	5	1	Perhaps many people don't know that!
828	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p2.s5	Úpravou daní, které se odehrály, ať už to byla progrese, ať už to byla daňová záležitost právnických osob, ať už to byly stropy, ať už to byly všechny tyhle věci.	Úpravou daní , které se odehrály , ať už to byla progrese , ať už to byla daňová záležitost právnických osob , ať už to byly stropy , ať už to byly všechny tyhle věci .	{}	30	1	By adjusting the taxes that took place, whether it was a progression, whether it was a corporate tax issue, whether it were ceilings, whether it were all these things.
829	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p2.s6	Tak o 100 miliard korun, o to jsme se ošidili.	Tak o 100 miliard korun , o to jsme se ošidili .	{}	10	1	About 100 billion crowns, that's what we've cheated on.
830	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p2.s7	Budiž.	Budiž .	{}	1	1	So be it.
831	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p3.s1	Ale jestliže někdo dnes říká, že je potřeba nalít, tak je potřeba k tomu říct taky, že se něco odlilo a že se to odlilo úplně jiným způsobem!	Ale jestliže někdo dnes říká , že je potřeba nalít , tak je potřeba k tomu říct taky , že se něco odlilo a že se to odlilo úplně jiným způsobem !	{}	28	1	But if someone today says it is necessary to pour, it must also be said that something has spilled and that it has spilled in a completely different way!
832	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p3.s2	Že se to odlilo dépéháčkem, o kterém tady byla řeč, dělalo to zhruba 10 miliard.	Že se to odlilo dépéháčkem , o kterém tady byla řeč , dělalo to zhruba 10 miliard .	{}	15	1	That it was poured out by the dépéháček we were talking about, it was about 10 billion.
833	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p3.s3	To je první poznámka.	To je první poznámka .	{}	4	1	That's the first point.
834	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p3.s4	Proč bylo to dépéháčko?	Proč bylo to dépéháčko ?	{}	4	1	Why was it a depeche?
835	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p3.s5	Aby se zasanovala důchodová reforma, která končí tak, jak končí, která je nesmyslnou reformou s druhým pilířem.	Aby by se zasanovala důchodová reforma , která končí tak , jak končí , která je nesmyslnou reformou s druhým pilířem .	{}	17	1	To save the pension reform, which ends as it ends, which is a senseless reform with a second pillar.
836	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p3.s6	A takhle bych mohl pokračovat!	A takhle bych mohl pokračovat !	{}	5	1	And I could go on like this!
837	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p4.s1	A my jsme vás několikrát vyzývali se zaměstnavateli, abyste odstoupil.	A my jsme vás několikrát vyzývali se zaměstnavateli , aby byste odstoupil .	{}	10	1	And we've called on you employers to resign several times.
838	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p4.s2	Protože zdravotnictví se dostalo do situace, která byla neúnosná.	Protože zdravotnictví se dostalo do situace , která byla neúnosná .	{}	9	1	Because the health services got into a situation that was unbearable.
839	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u46.p4.s3	A krize ve zdravotnictví dnes je taková, že jsme na Titaniku -	A krize ve zdravotnictví dnes je taková , že jsme na Titaniku -	{11: ['Titaniku', 'Titanik']}	12	1	And the health crisis today is that we're on Titanic -
840	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u47.p1.s1	Pane poslanče, já vás musím upozornit, že můžete oslovovat jiné kolegy pouze mým prostřednictvím nebo prostřednictvím předsedajícího.	Pane poslanče , já vás musím upozornit , že můžete oslovovat jiné kolegy pouze mým prostřednictvím nebo prostřednictvím předsedajícího .	{}	17	1	I must warn you, Mr President, that you can only address other colleagues through me or through the President.
841	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u48.p1.s1	Omlouvám se tedy, prostřednictvím pana předsedy oslovuji vás.	Omlouvám se tedy , prostřednictvím pana předsedy oslovuji vás .	{}	8	1	I apologize, therefore, through the President I address you.
842	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u48.p2.s1	My si připadáme na Titaniku, který má plno děr, a místo abychom je ucpali, tak je prostě ještě otvíráme.	My si připadáme na Titaniku , který má plno děr , a místo aby bychom je ucpali , tak je prostě ještě otvíráme .	{4: ['Titaniku', 'Titanik']}	19	1	We feel like a Titanic with a lot of holes, and instead of clogging them, we're just opening them up.
843	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u48.p2.s2	A já se domnívám, že jestli je něco možné teď v téhle fázi učinit a jestli je možné, abychom ty díry ucpali a aby se Titanic nepotopil, tak je to skutečně to, co připravovala vláda Jiřího Rusnoka.	A já se domnívám , že jestli je něco možné teď v téhle fázi učinit a jestli je možné , aby bychom ty díry ucpali a aby by se Titanic nepotopil , tak je to skutečně to , co připravovala vláda Jiřího Rusnoka .	{41: ['Jiřího', 'Jiří'], 42: ['Rusnoka', 'Rusnok']}	37	1	And I think if there's anything that can be done at this stage right now, and if it's possible for us to clog these holes and keep Titanic from sinking, it's really what the government of Jiří Rusnok was preparing.
844	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u48.p2.s3	A skutečně pojďme, schvalme zákonné opatření, které se tohoto dotýká, protože jinak se ta krize prohloubí a bude to ještě horší.	A skutečně pojďme , schvalme zákonné opatření , které se tohoto dotýká , protože jinak se ta krize prohloubí a bude to ještě horší .	{}	21	1	And let us really go, let us approve of the legal measures that affect this, because otherwise the crisis will deepen and it will get even worse.
845	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u48.p2.s4	Děkuji.	Děkuji .	{}	1	1	Thank you.
846	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u49.p1.s1	Děkuji panu poslanci Zavadilovi a nyní se pan ministr zdravotnictví Holcát ujme slova jako poslední v rozpravě, než ji uzavřu a požádám o závěrečná slova.	Děkuji panu poslanci Zavadilovi a nyní se pan ministr zdravotnictví Holcát ujme slova jako poslední v rozpravě , než ji uzavřu a požádám o závěrečná slova .	{3: ['Zavadilovi', 'Zavadil'], 10: ['Holcát', 'Holcát']}	25	1	I thank Mr Zavadil and now the Minister of Health Holcát will take the last words in the debate before I close it and ask for final words.
847	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u49.p1.s2	Prosím, pane ministře, máte slovo.	Prosím , pane ministře , máte slovo .	{}	5	1	Please, Minister, you have the floor.
848	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p1.s1	Vážený pane předsedající, paní poslankyně, poslanci, dámy a pánové, děkuji za slovo.	Vážený pane předsedající , paní poslankyně , poslanci , dámy a pánové , děkuji za slovo .	{}	12	1	Mr President, Members, ladies and gentlemen, thank you for the floor.
849	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p1.s2	Budu velmi stručný, možná to bude i v můj prospěch.	Budu velmi stručný , možná to bude i v můj prospěch .	{}	10	1	I'll be very brief, maybe even in my favor.
850	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s1	Děkuji za vaše podněty a doufám, že vám děkuji i za to, že schválíte zákonné opatření.	Děkuji za vaše podněty a doufám , že vám děkuji i za to , že schválíte zákonné opatření .	{}	16	1	Thank you for your suggestions, and I hope that I also thank you for approving the legal measure.
851	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s2	Důvod je jednoduchý.	Důvod je jednoduchý .	{}	3	1	The reason is simple.
852	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s3	Zdraví chceme být všichni.	Zdraví chceme být všichni .	{}	4	1	We all want to be healthy.
853	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s4	Chceme mít zdravé příbuzné, chceme být ošetřováni nejlepšími metodami, možná i těmi nejdražšími.	Chceme mít zdravé příbuzné , chceme být ošetřováni nejlepšími metodami , možná i těmi nejdražšími .	{}	13	1	We want to have healthy relatives, we want to be treated with the best methods, maybe even the most expensive.
854	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s5	Připusťme si to.	Připusťme si to .	{}	3	1	Let's face it.
855	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s6	I vy to tak chcete.	I vy to tak chcete .	{}	5	1	That's what you want.
856	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s7	My řešíme skutečně krizi.	My řešíme skutečně krizi .	{}	4	1	We're dealing with a real crisis.
857	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s8	My jsme si udělali takový průřez, týká se to především nemocnic, a to nejenom státních, ale i krajských, jak to tady zaznělo, ale i soukromých.	My jsme si udělali takový průřez , týká se to především nemocnic , a to nejenom státních , ale i krajských , jak to tady zaznělo , ale i soukromých .	{}	25	1	We have made such a cross-section, it mainly concerns hospitals, not only the state but also the regional ones, as has been said here, but also the private ones.
858	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p2.s9	To zde také zaznělo.	To zde také zaznělo .	{}	4	1	That was also said here.
859	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s1	Dneska jedna třetina nemocnic je pod likviditou 1, to znamená, že mají problém s výplatami, s nákupem zboží, prostředků i rohlíků.	Dneska jedna třetina nemocnic je pod likviditou 1 , to znamená , že mají problém s výplatami , s nákupem zboží , prostředků i rohlíků .	{}	21	1	Today, one third of hospitals are under liquidity 1, which means they have a problem with payouts, purchases of goods, funds, and rolls.
860	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s2	To je fakt.	To je fakt .	{}	3	1	That's right.
861	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s3	Jedna třetina je asi mezi 1 a 1,5.	Jedna třetina je asi mezi 1 a 1 , 5 .	{}	8	1	One third is about 1 to 1.5.
862	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s4	To znamená, že jsou svým způsobem na hraně.	To znamená , že jsou svým způsobem na hraně .	{}	8	1	That means they're kind of on edge.
863	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s5	A ty ostatní, jedna třetina, je určitým způsobem stabilizovaná.	A ty ostatní , jedna třetina , je určitým způsobem stabilizovaná .	{}	9	1	And the others, one third, are stable in some way.
864	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s6	Dotkla se jich svým způsobem letošní vyhláška.	Dotkla se jich svým způsobem letošní vyhláška .	{}	7	1	She touched them in her own way this year's decree.
865	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s7	Samozřejmě, že tam je celá řada možných věcí, někde špatných managementů, neefektivity atd.	Samozřejmě , že tam je celá řada možných věcí , někde špatných managementů , neefektivity atd .	{}	13	1	Of course, there are a number of possible things, somewhere bad management, inefficiency, etc.
866	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s8	To všechno budete muset asi vy řešit.	To všechno budete muset asi vy řešit .	{}	7	1	I guess you're gonna have to deal with all this.
867	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s9	Já jsem získal řadu podnětů, ale jako ministr už je asi neuplatním.	Já jsem získal řadu podnětů , ale jako ministr už je asi neuplatním .	{}	12	1	I've got a lot of impulses, but as a minister, I don't think I'm gonna use them anymore.
868	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s10	Ale uplatníte je vy.	Ale uplatníte je vy .	{}	4	1	But you will.
869	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p3.s11	Vy budete řešit, co s poplatky, co budete dělat s nadstandardy, jestli vůbec budou, jestli to má cenu.	Vy budete řešit , co s poplatky , co budete dělat s nadstandardy , jestli vůbec budou , jestli to má cenu .	{}	18	1	You guys are gonna figure out what you're gonna do with the fees, what you're gonna do with the excesses, if they're even gonna be, if it's worth it.
870	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p4.s1	Zazněla tady nutnost valorizací plateb za státní pojištěnce atd.	Zazněla tady nutnost valorizací plateb za státní pojištěnce atd .	{}	9	1	There was a need to valorize payments for state insured persons, etc.
871	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p4.s2	Co je pro mě zásadní a co se musí objevit a o to vás prosím: Ministerstvo a potažmo ani vy nemáte přehled, co se děje s veřejným zdravotním pojištěním.	Co je pro mě zásadní a co se musí objevit a o to vás prosím : Ministerstvo a potažmo ani vy nemáte přehled , co se děje s veřejným zdravotním pojištěním .	{}	29	1	What is essential to me and what must appear and I beg you: the Ministry and, in turn, you do not have an overview of what is going on with public health insurance.
872	/home/tajak/Parlamint-translation/Source-data/ParlaMint-CZ.conllu/ParlaMint-CZ.conllu/2013/ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.conllu	ParlaMint-CZ_2013-11-27-ps2013-001-02-014-017.u50.p4.s3	Bavíme se o transparentnosti a nedovedete si představit, jak bylo pro nás těžké sehnat data od malých nemocnic, malých zařízení, od soukromníků je vůbec nemáme.	Bavíme se o transparentnosti a nedovedete si představit , jak bylo pro nás těžké sehnat data od malých nemocnic , malých zařízení , od soukromníků je vůbec nemáme .	{}	25	1	We're talking about transparency, and you can't imagine how hard it was for us to get data from small hospitals, small facilities, we don't have it from private people.
